Celosamente gordea,1319
Barneko ahotsaren bila,1320
Isilkeria,1320
Iratzarri,1320
Utopia laztantzen,1320
Irrati libreak,1320
Deabruekin dantzan,1320
Piramidean,1320
Desikasi,1320
Ez dira jolasean ari,1321
Bizitza... baina nola bizi?,1321
Errua,1321
Kaleak berreskuratu,1321
Hitz zorabiatuak,1321
Azken aldarria,1321
Irudipenak,1321
Badaezpadakoak,1321
Bideak,1321
Sormena landu,1321
Loratu,1321
Sareak,1321
Bizitzak zabortegietan,1321
Ni egiten nauena,1321
Ontzia,1321
Desterratuak,1321
Aurreiritziak / Neu neure aurka,1321
Heroia,1321
Armiarma sarea,1321
Usurpas / Milaka morroi armatu,1321
Hitz zorabiatuak,1322
Errua,1322
Ez dira jolasean ari,1322
Badaezpadakoak,1322
Loratu,1322
Ontzi galdua,1322
Sarea,1322
Bideak,1322
Azken aldarria,1322
Desterratuak,1322
Maitasuna su garretan,1323
Kaleak berreskuratu,1323
Bizitza... baina nola bizi?,1323
Ezerezari so!,1323
Milaka morroi armatu,1323
Bizitzak zabortegietan,1323
Irtenbiderik gabeko autobideak,1323
Irudipenak,1323
Laga atia zabalik,1323
Aingeru elbarria,1323
Sormena landu,1324
Ni egiten nauena,1324
Mila etxe huts,1324
Aurreiritziak,1324
Urteak aurrera doaz,1324
Pareta artean,1324
Non dago,1324
Usurpas,1324
Egoera nazkagarria,1324
Bidez bide,1324
Nor da gehiago,1324
Fly Shit,1324
Intxauspeko alaba dendaria,1325
Mutil txaleko gorri,1325
Ostiraletan duzu,1325
Aldapeko Maria,1325
No niño novo do vento,1325
Pastoraleko martxa,1325
"Sí bheag, só mhór",1325
Esan nor den,1325
Bedatsiaren heltzian,1325
Topa dezagun,1325
Abiatzea-Maitea Kattalin,1325
My Baby Just Cares For Me,1326
My Heart Belongs to Daddy,1326
Devil May Care,1326
At Last,1326
I Don't Want Nobody,1326
I Want A Lip,1326
Now or Never,1326
Something In My Eye,1326
Why You've Been Gone So Long,1326
Cheek to Cheek,1326
Shiny Stockings,1326
I'm All Right,1326
Atsegina,1327
Gizon iluna,1327
Zer egingo dugu,1327
Zer nintzen ni,1327
Laztanen garaia,1327
Ezin bazter ditzakedan hitzak,1327
Bueltaka,1327
Nire bihotza hala urratzen da,1327
Kordatzen badira,1327
Iraganaren zirrara,1327
Banekien,1327
These boots are made for walking,1327
Haruntzago,1327
Gure espainen derrota,1328
No problem,1328
Swinging Mama,1328
Fever,1328
Enough of You,1328
Mambo Inn,1328
So What,1328
What's Going On,1328
Sparrow,1328
Sugar,1328
Dzanga,1328
Welcome home,1329
Bukaezina,1329
Moonglow,1329
Asteleheneko,1329
Haurtxo polita,1329
Kick'n back,1329
Sister Sadie,1329
Astroblues,1329
Kaipirinha,1329
Teluris,1330
Quelque fois,1330
Cyranoren ura,1330
Habanera-Danzón,1330
Lo nengoela,1330
Por morrer uma andorinha,1330
De Sarandí pa Zabala,1330
Noche azul,1330
Oroimen berbatia,1330
Armintza,1330
Zakhur hil bati,1331
Fangioren autoa,1331
Carreira mínima,1331
Argi-zulo / Rasgo de luz,1331
Ardurabakuen aeroplanoa,1331
Argi-dantza,1331
Instructions,1331
Proverbe chinois,1331
Infernu press,1331
Leonen sukaldean,1331
Zikiro beltza,1331
Fishing,1332
Kantatu orduko,1332
Harness,1332
Hurrengo geltokia,1332
Velocity song,1332
Eulixak,1332
A mis 82 años,1332
Zer moduz bestela?,1332
Alperrik,1332
8th walk to the 8th dream,1332
Alkate ez denaren doinua,1332
Ta ezin etsi,1333
Havana Club (Jainkosak maite diren antzera),1333
Kontu barri bat,1333
Lo nengoela,1333
Irlandar abiadoreak bere heriotza igarri du,1333
Oroimeneko portua,1333
Mikeren ikatza,1333
Cats want to live,1333
Ilusio saltzailea,1333
Fado bat?,1333
Ez dut gure herria saltzeko,1333
Itsaso guztiak (Gato Perez oroituz),1333
Ezerezko herria,1334
Denboratik at,1334
Botere afera,1334
Bulum balam,1334
Abisuak eman arren,1334
Haizeak eramanen ditu,1334
Ez eten ez opilo,1334
Gura Almadia intro,1334
Gure almadia,1334
Mundu faltsu hontan,1334
Siga siga emeki poliki,1334
Mundu faltsu huntan,1335
Buhamia baten gisara,1336
Arretez mal pale,1336
Siga siga emeki poliki,1336
Bobine,1336
Mal élevé,1336
Denboratik at,1336
Bachata Obsesion,1336
Zuria beltza da,1337
Dernier cri,1337
Zarrasta idorra,1337
Labanak,1337
Diabolo eroa,1338
Ten-ten,1338
Harriaren ostikada,1338
Eskuak,1338
Ikuskizun lizuna,1339
Nihil obstat,1339
Fata morgana,1339
Lerdea,1339
Azken hatsa,1340
Tunguska,1340
Ez!,1340
Azpijale,1340
Ospa,1340
Enbata,1340
Zuloan,1340
Erroak,1340
Izuaren semeak,1341
Espaloian,1341
Egunero,1341
Ihes,1341
Zentzu bila,1341
La,1341
Ongi ibili,1341
Zuloak,1341
Bi ahots,1341
Sweet,1341
Pentsamenduak,1341
Usedo,1342
Krautbun,1342
Hiru,1342
Rustine,1342
Patxiderme,1342
Couex,1342
Le zèbre,1342
Muh,1343
Matsible,1343
Norska,1343
Temp,1344
Usedo,1344
Krafla,1344
Amnesia gabak,1345
Malabarak (ft. Odei),1345
Teknikak,1346
Zentimo bapez,1346
Aterpe azpijan,1346
Martxua,1347
Apirhilla,1347
Jantzan,1348
Friki,1348
Maijatza,1348
Intro,1349
Ametsen fabrikia,1349
Etsipena,1349
Miña,1349
B.M.E (bonus track),1349
Pauzuz vs Lamashtu,1350
Adrammelech,1350
Algol,1350
Dai Sha,1350
Deathorkizuna II,1350
Lilith,1350
Sinister,1350
Aitzol I,1351
Gaur bai,1351
Eskusak,1351
Pokergeist,1351
Aitzol II,1351
Kaox?,1351
Deathorkizuna,1351
Suizaro Boys,1351
Aitzol III,1351
Nizuri ta Suneo,1351
E.T. King,1351
Aitzol IV,1351
Ph neutro,1351
Dagokidan tokia,1352
Shiganshina,1352
Betiko,1352
Piztia,1352
Taiki Tupa Tuke,1352
Gure garaia,1352
Uhinak,1352
Alepo,1352
Etorkizuna,1353
Iragana,1353
Oraina,1353
Iparmendebaldeko Jainkoa,1354
Atabismoa,1354
Aszeta gorena,1354
Kitea Takite,1354
Bidaiari iluna,1354
Bilanx,1354
Maitasun kontuak,1354
Kondena bikoitza,1354
Ideien trafikoa,1354
Trantsizioari ipuina,1354
Apologia,1355
Makina honek musika zigiluak hiltzen ditu,1355
Ametsa izan dela,1355
Victor,1355
Utae Kita,1355
Midway,1355
Peripezia,1355
Aurrera,1356
La porte à droite,1356
Fucking USA,1356
Bodies,1356
Langile bat naiz,1356
Canto a Camilo,1356
La complainte de l'ile d'yeu,1356
Kanpoan jolastatzeko,1356
Tango,1356
Gaueko sorginak,1357
Maia neo leizafina,1357
Palestinean only,1357
Kevin eta Kattalin,1357
Net partituak,1357
Les partisans,1357
Indiana Jones,1357
Les bidasses à la Bidouze,1357
Walk Hard,1357
Bakardadearekin zita,1358
Argi mintzo ez dena,1358
Arauak,1358
Udaberriak eta mendi erreak,1358
Hormak lau haizetara,1358
Badakin,1358
Denbora joan ala,1358
Kea,1358
Negua den honetan,1358
Autokritika,1358
Gauerdian,1358
Izan ez da den inor,1358
Baso beltz hartan,1359
Oroimenak,1360
Eizu kiñu,1361
Etxera!,1362
Amorrua,1363
Amaieraren hasiera,1364
Zerura begira,1364
Otordua,1364
Panspermia,1364
Ehiza,1364
Berunezko zerraldoetan,1364
Nonbait noizbait,1364
Titaneko itsasoak,1364
Nire aitaren etxea,1364
Aske,1364
Oles oles,1364
Garunaren itzalean,1365
Itzalpeko aitorpenak,1365
Betiko eredu,1365
Ameslari baten oharra,1365
Pausoak aurrera,1365
Muga guztiak apurtuz,1365
Zurekin batera,1365
Ihesean,1365
Bidelagun,1365
Euskal mutilak,1365
Hegoaldeko jasmina,1365
Ogi gogorrari hortzak zorrotz,1365
In illo tempore,1366
Makilarienak,1366
Bilutsik azkenean ur bazterrean,1366
Oi eiztari!,1366
Eguntto batez,1366
Gogoan ditut,1366
Banan-banan,1366
"Haize, haize!",1366
Azken muxarraren testamentua,1366
Xurian xuri,1366
Irumugarrieta,1366
"Peleamos, peleamos",1366
Gure jaun kapitaina,1367
Charmegarria zira,1367
Etxarriko soka dantza,1367
Festa bihotzean,1367
Argizirrintako koplak,1367
Mare Nostrum,1367
Belatsa,1367
Lainopeko herri,1367
Bihotz erratua,1367
Xibandriak,1367
Geltokirik gabeko trenbideak,1367
Bide amaiezina,1367
California 1930an,1368
Buhamien balleta,1368
Ametsak amets,1368
Jaun Zuria / Eringo printzea,1368
Illunberri / Lunbier: habanera,1368
Arratz salto eta farandola,1368
"Lo, ni zurekin naiz",1368
Ganbara bidaiak,1368
"Urzo luma ""Gris gaxua""",1368
Gogoan ditut,1368
Barkhamendu galdez nago,1368
Urteko lau sasoiak,1368
Noizbehinka gertatzen da...,1368
Xurian xuri,1369
Gateau basque,1369
Uso xuria,1369
In illo tempore,1369
Azken muxarraren testamentua,1369
Haize haize,1369
Au errenkura!,1369
Mirail aurreko anderearen dantza,1369
Maitasunaren urtaroak,1369
Maiatzeko dantza,1370
Arnas dudan arteraino,1370
Matxin baita azkena,1370
"O, ehiztari! (utz nazazu hegan)",1370
Galtzagorrien ingurutxo,1370
Laminak kontatua,1370
Argiaren hirian,1370
Zubiaz bestalde,1370
Bilutsik azkenean ur bazterrean,1371
Herrimina,1371
Goizean goizik jeikirik,1371
Bermioko uholdeak,1371
Zertara yiten zira,1371
Piñudia lainotan,1371
Bereterretxeren kanthoria,1371
Banan-banan,1371
Xoriñoak kaiolan,1372
Hire hitza,1372
Ospel,1372
Ene maiteari,1372
Oi eiztari!,1372
Lardazka,1372
Biokz,1372
Ardi beltza,1372
Usteak osoa ustel,1373
Biblidjie,1373
Amorro,1373
Periferian,1373
Kikaraterdi,1373
Kasualitate kausala,1373
Suitza txikia,1373
Makarrada,1373
Gureak egin du,1374
Loreak errepidean,1374
Galtzen ari natzaizu,1374
Bidebazterreko olerkia,1374
Lupetzetan,1374
Inoren agintari ni,1374
Lau mende itsasoan,1374
Abesteko zerbait,1374
Aiene,1375
Ilun nahia,1375
Nekea,1375
Oi gaua,1375
Sugaar,1375
Alu,1375
MIhura,1375
Ertz,1375
Larrutan,1375
Aitari,1375
Desjabetze itogarriak,1376
Amets,1377
Bidegurutzean,1377
Nire gu berriarekin,1377
Obsesioak,1377
Zerua,1377
Amapola,1377
Egunon Mundo,1377
Desira,1377
Memoriarena,1377
Esperantzara kondenatua,1377
Bizitzak,1377
Gaur,1377
Estutu,1377
Zaharra zara Bilbo,1377
Berlin,1377
Zerua,1378
Gaua,1378
Esan,1379
Jaioterria,1379
Gogoratzen,1379
Simplescosas,1379
Desira,1379
Denbora,1379
Memoriarena,1379
Obsesioak,1379
Yase,1380
Estutu,1380
Emaidazu,1380
EgunonMundo,1380
Berlin,1380
Naizena,1380
Zerura,1380
NYC Man,1381
Maitasun kanta bat,1382
No space no time,1382
Etxe txikia,1382
Gure hitzak,1382
Bidegurutzean,1382
Eternitatea eta beste egun bat,1382
Dena eta ezer ez dago,1382
Amapola,1382
Mundo muerto,1383
Dena eta ezer ez dago,1384
Zure bila,1384
Gure hitzak,1384
Maitasun kanta bat,1384
Eutsiko diogu,1384
No space no time,1384
Begirada bat,1384
Eternitatea eta beste egun bat,1384
Aspertu naiz,1384
Etxe txikia,1384
Jaiotza,1384
Bihotz urdin,1385
Ta zer ez da berdin,1385
Nire gu berriarekin,1385
Esperantzara kondenatua,1385
Bizitzak,1385
Aitormena,1385
Zaharra zara Bilbo,1385
Batzutan,1385
Zu gabe,1385
Hil ez denak,1385
Amapola,1385
Ez da ezer,1385
Zoratzen,1385
Nire gu berriarekin *,1385
Aitormena,1385
Amets,1385
L'anamour,1386
Zure begietan,1387
Esan ziaten,1387
Amapola,1387
Edertasunaren bideetan,1387
Esperantzara kondenatua,1387
Desterratuarena,1387
Zein ote naiz ni zu gabe,1387
Gaur,1387
Nire gu berriarekin,1387
Ez esan ezetz,1387
Por la paz María se fue a la playa,1387
Bertso zarrak,1388
Hil ez denak,1389
Cada vez,1389
Salba nazan,1389
Paraíso,1389
Bizitzak,1389
Ancora io non lo so,1389
Tiap dara,1389
Eta gero zu,1389
Granito de arena,1389
Eta gero zu,1389
Son granito,1389
Hablando sólo,1390
Zoratzen,1390
Espektakuloa,1390
Ez da ezer,1390
Bilbo,1390
Amanece,1390
No es fácil,1390
Astiro,1390
Apar rock,1390
Tan lejos,1390
Amets,1390
Eta ni banoa,1391
"Ez da ezer, ez da egia",1391
Bihotz urdina,1391
Batzutan,1391
Nabil,1391
Eguzki berritan zaude,1391
Zaharra zara Bilbo,1391
Naufrago isolatua,1391
Hau espektakulua,1391
Amets,1392
Londresko pizzerian,1392
Siniskeriak,1392
Astiro eta amorruz,1392
Egun finlandiar bat,1392
Bidegurutzean,1392
Kontzientziarik gabe,1392
Apar urrunak,1392
Guztiak lehertu arte,1392
Tango beltza,1392
Adrenalinaren zain,1393
Txoko iluna,1393
Bi nota,1393
Pertsona naiz,1393
Bizirik gauden artean,1393
Agur,1393
Mende laurden,1393
Dena emanaz,1394
Marea morea,1394
Katamaloa,1394
Ekai,1394
Lau haizeetara,1394
Bost behatz,1394
Hariak hautsiz,1394
Hemen gaude,1395
Ameslariak,1395
Ez galdetu gehiegi,1395
Agian,1395
Egunsentiak,1395
Orain,1395
RAW,1395
Beste egun bat,1395
Bizikleta hartu ta banoie,1396
Ezin disimulatu,1396
EH distopikala,1396
Maite zaitut baina ez zaitut behar,1396
Danok dekogu,1396
Urten,1396
Zure bazterrak,1396
Musikak salbatuko gaitu,1397
Egurre emon,1397
Zure bila,1397
Zure ahoan lore bat,1397
Egunero,1397
Bixotzetik,1397
Gelditu zaitez,1398
Uhinak,1398
Salto!,1398
"Oh, nire maitie",1398
Iraultza alaia,1398
Zure uretan,1398
Ez naz makurtuko,1398
Nire ondoan baziña,1399
Ez naizu epaitu,1399
Sorgin,1399
Txanpon bat aldien,1399
Infinitorantz,1399
Igelak,1399
Aske maitte,1399
Euritan dantzan,1400
Zumarragako trena,1400
Bizitzen badakit,1400
Egun bat,1400
Zer da?,1400
Loretxoa,1400
Bertsoa,1400
Run-run Katie,1401
Bixotza suten,1401
Pausu bet atzera,1401
Hartu berriz gitarrie,1401
Gabak zerueri begire,1401
Gora kopak!,1401
Biarritz,1401
Bang-bang txiki-txiki bang-bang,1402
Bizitzeko gogoa,1402
Lorak eskeintzen,1402
Gaur gure gaba da ta,1402
Apirilaren 27,1402
Pailazo,1402
Inpernuen ate joka,1402
Gerra gogoa,1402
Besoak zabalik,1402
Egunon,1402
Urepel,1402
"Zeu, zeu, zeu!",1402
Prest *,1402
Behar zaitut *,1402
Kalekatue *,1402
"Bang Bang, Txik-Txiki Bang Bang",1403
Eztanda egin arte,1403
Ure dakar zeruek,1403
Bizitzeko gogoa,1403
Nor zara zu?,1403
Pailazo,1403
Zoragarrixori,1403
Apirilaren 27,1403
"Zeu, zeu zeu!",1403
Hitz artien galdute,1403
Inpernuen ate joka,1404
Besoak zabalik,1404
Gaur gure gaba da ta,1404
Gerra gogoa,1404
Doniene,1404
Hara honien,1404
Ifar haixien semie,1404
Pozarren zu barik,1404
Gogoratzen zaitut,1404
Egunon (Buna dimineata),1404
Musturrek sartunde,1405
Bilusik,1405
Mila doinu aidien,1405
Lorak eskeintzen,1405
Urepel,1405
Librea naz,1405
Ihes,1405
Ez dago barroterik,1405
Zoramena,1405
Ez dot sinisten,1405
Andanadan,1406
Rabadab,1406
Askatan,1406
Patxamama,1406
Laztana,1406
Algaraka,1406
Azkana,1406
Ertzetan (ft. Ødei),1407
Zelako pena,1408
Ezta fantasi,1408
Obsolescencia programada,1408
Warrior in da barrio,1408
Lana,1409
Non gauz,1410
Horma fin,1411
Memori labur,1411
Tiroka,1411
Prebekario,1411
Eztu ikasten,1411
Geure kode,1411
Gazte ta errebelde,1411
Kronos vs Kairos,1411
Loratu da bidea,1411
Izaki vs zenbaki,1411
Zombi lar,1411
V de Vendetta,1412
Fuck them all,1412
Dollar balza,1412
Igiri hegalak,1412
Gure lurre,1412
Kolore asko,1412
Mobi mobidu,1412
Basque raw reggae,1412
Reggae are roots,1412
Once again,1412
Beti eztanda,1412
Bueltan gatoz,1413
Argidxe non dau,1413
Eztau bakerik,1413
Sku!ek batun,1413
Arnastu reiki,1414
Fighting,1414
Rutinoff,1414
Bizi poza,1414
Kostako rebel,1414
Ametsetan,1414
Naturaren zaindari,1414
Zanatan,1414
Botatzeko gai,1414
Euripin dantzan,1414
Metropoli,1414
La vida se devalua,1414
Loi,1414
Aktiba,1414
Esnea hil,1415
Barruan lurrun,1415
Ametsak amets,1415
Malestar,1415
Nire hitza nire iritzi,1415
Badu bere xarma,1415
Zain gaude,1415
Gazta tiro pum!,1415
Galtzaileen mendekua,1416
Putreei so,1416
Prostitución,1416
Zainetan,1416
Queen of the Living Dead,1416
Adikzio,1416
Lagun,1416
Noraezean,1416
Inoiz ez,1417
Basatiak,1417
Ez dut nahi,1417
Etxera bidean,1417
Euskadi berria,1417
Zutik,1417
Saturday,1417
Lehertu baino lehen,1417
Ibaiaren beste aldean,1417
Hiltzen,1417
Euri tanta hauek,1418
Gauaren beltza,1418
Neurean pentsakor,1418
Itxoiten,1418
Zalantza honetan,1418
Esanda?!... Lo,1418
Gezur guztiak,1418
"Hitzak, gezurrak eta egiak",1418
Goiza,1418
"Lur, Ama Lurra",1418
Martin Galox,1419
Aitite ta amama,1419
Badakit,1419
Mendian gora,1419
"Oi, Peio, Peio",1419
Martxea-Durangon bazkalduta,1419
Distirak,1419
Parisko kale batean,1419
Basa ahaidea,1419
[,1420
Nahi dudana izango naiz,1420
Korapiloa,1420
Gorputz libreak dantzan,1420
Zenbaezina,1420
Hurbil zaitez nigana,1420
Morez margotu,1420
Itzali argiak,1420
],1420
Zuengana noa,1421
Gaur ez,1421
Itxoiten,1421
Gurutzean,1421
Ametsak,1421
Salto batez,1421
Itsututa,1421
Scheisse,1421
Ezinegon,1421
Agur,1421
Zuloz beteriko zerua,1422
Mitik Berant,1422
Izutegia,1422
Paretak zuentzat,1422
Shiroi tori,1422
Kuroi tori,1422
Begira balada,1422
Hersuge muskerra,1422
Erosomatu,1422
Laboraria,1423
Otso zuriak,1423
Asfaltuko andrea,1423
Zurekin,1423
Arrats gorri,1423
Montevideoko kantak,1423
Azkeneko ola-gizona,1423
Irailaren 27etan,1423
Oihanian,1423
"Euskera, oi euskera",1424
Non dago askatasuna,1424
Hablando,1424
Nire herriak hitza du,1424
Xalbador,1424
Oihua,1424
Que mi voz suba a los montes,1424
Herriaren alde,1424
Atariko neska,1424
Cosas de Bilbao,1424
Murru bat,1425
Su ta ke,1425
Galduinun,1425
Arin,1425
Txuri beltz,1425
Zauriari gatza,1425
Ilargian eseri,1425
Munduaren zai,1425
Bidean,1425
Ea nor naizen,1426
Iada,1426
Kafe bila nabil,1426
Noite,1426
OK edo KO,1426
Biluzik,1426
Ateak,1427
Sustraiak,1427
Ikara,1427
Perimetroa,1427
Oinatzak,1427
Argiak,1427
Kresala,1427
Menpe,1427
Izenak,1427
Latitudeak,1427
Aztarnak,1427
Intro,1428
Atzera,1428
Amona,1428
Bi biluzik,1428
Kornelius,1428
Odola,1428
Ixildu ai,1428
Egin albora,1428
Arnasteko,1429
Ixo!,1429
Blanquita,1429
Toxic Lust,1429
Putzuzulo,1429
Itzultzen banaiz,1429
Emaionk,1430
"One, two",1431
Intro,1431
Pixkanaka,1431
Kalima,1431
Semen de tinta,1431
Fire (they're comin'),1431
Gure kaiola,1431
Pass the weed,1431
Herencia,1431
W.Y.R.D.K.A. (interludio),1431
Recreation,1431
Pass the wine,1431
D.Q.E.M. (saudade),1431
Outro,1431
Batak bestetik,1432
Bizitzaren antzerkia,1432
Jungle,1433
Egunon,1433
Haritik tiraka,1433
Lejos del silencio,1433
Al Beat de Hits,1433
Aberia,1433
Zelatan,1433
Itzali ezin,1434
Haizea,1434
Whisky vs. Fanta,1434
El show,1434
Ladies & Gentlemen,1434
Exotic Firemen,1434
Not Paradise,1434
Erraietatik,1435
Lekuz estu,1436
Haizea,1436
Hate,1436
Apostasia,1436
Maiteminduta,1436
Ultzama Gansta,1436
Ezer ez da betiko,1436
Outro,1436
Bi kontseju,1437
Anaia Nagusia,1437
Gym class,1437
Ez dakit,1437
Gure baitan,1437
Hitzaren sensei,1437
Gore,1437
Zabor gehiegi,1437
Izena izana egina,1437
Amapola,1437
24,1438
Astez aste,1438
Dontworry,1438
Gontzientzia,1438
Outro,1438
Kalea-rip,1438
Noraino,1439
Sua,1439
Uharte goian,1439
Ind-harra,1439
Publi-izate,1439
Izadiktiboa,1439
Versus,1439
Da huts,1439
Elurpean,1439
Neugan bizi gabe biziz (Arimaren koplak),1440
Gau iluna (Arimaren kantua),1440
Eutsi gabe eta eutsita,1440
Betiko iturria (Arimaren kantua),1440
Babiloniako ibai ertzean (Erromantzea),1440
Maitemina (Kantu espirituala),1440
"Goza dezagun, maite (Kantu espirituala)",1440
Edertasun denagatik,1440
Non ezkutatu zera (Kantu espirituala),1440
Hasieran bazen hitza (Erromantzea),1440
Maitasun gar bizia (Arimaren kantua),1440
Oi ninfa judako,1440
Zientzia gorena (Kopla),1440
Bizitzen ikastea,1441
Biok,1441
"Agur, ama",1441
Belearen balada beltza,1441
Orain,1441
Ama Gorbeia,1441
Amaren sua,1441
Esperantza bihotzarentzat,1441
Eztia,1441
Egidazu toki bat,1441
Altxa zu! Altsasu!,1441
Oi Eguberri,1442
Gabon gau,1442
Ole oles,1442
Gau magikoan,1442
Bidez bide,1442
Izartegia gure zai,1442
Dir dir dir (izarren konexioan),1442
Handia izanen naizenean,1442
Maisua penetan,1442
Txoritxu buztangorri,1442
Olentzero ikusgai,1442
"Kai, Mai, Koa, gau magikoa",1442
Kantari gabiltz,1442
Nire bihotzak zure begiak ditu,1443
Badakizu zer den gure herria?,1443
Herri bat gara,1443
Edan itzazu egunak,1443
Maite ninduzula...,1443
Ez dakit dakizun baina...,1443
Zutaz mintzatzen banaiz,1443
Zeure ametsa,1443
Begiratu niri,1443
Handia izanen naizenean,1443
Nola liteke!,1443
Neure txiki polita,1444
Orbelak airez aire,1444
Malkoak euri balira,1444
Frantzie kortekoa,1444
Dimako idiari,1444
Zubiteko kridia,1444
Atxia mutxia,1444
Lapur famatua,1444
Agur Euskal Herria,1444
Ipiñaburun,1444
Otxandioko errementariak,1444
Gorbeiako haizea,1444
Quiero ser / Izan nahi nuke,1445
Goizetik arratsera,1445
Surely he hath borne our grief,1445
Zuri so,1445
Cinco rosas y un camino,1445
Billoxik,1445
Pasión según San Mateo,1445
What a wonderful world,1445
Down by the riverside,1445
Maite,1445
Japoniar musika,1445
Tori yo Tori / Txoria txori,1445
Dies irae,1445
Gauak zaindutako arrosak,1445
Panis Angelicus,1445
Hallelujah,1445
Tiempo loco / Aro eroa,1445
Argi txikia,1445
Ama Lurra / Madre Tierra,1445
Mi silencio,1445
Aita Gurea,1445
Marcha San Ignacio,1445
Gauak zaindutako arrosak,1446
Benetan maite baduzu,1446
Zu joatean,1446
Izan nahi nuke,1446
Argi txikia,1446
Zuri so,1446
Lágrimas al viento,1446
Amesgaiztoa,1446
Billoxik,1446
Bizirik dirauten ametsak,1446
Amorez eria,1446
Gizon pribilegiatua,1446
Merezi ote,1446
Muxuz muxu,1446
Bagare,1446
Sari bage,1447
Gauak zaindutako larrosak,1447
Txiri txiri,1447
Argiñe,1447
Ene maitea,1447
Beltzarana,1447
Oi nere zoragarria,1447
Amorez eria,1447
Nigan zaitudanean,1447
Pozik bizi nazala,1447
Lore loreño,1447
Ortzean izar eder bat,1447
Ez zara aske,1447
Kilin kalan,1447
Santutxuko aldapan,1447
Aro eroa,1447
Aleluia,1447
Oi Eguberri,1447
Gabon haurtxoa,1447
Gabongo ilunabarra,1447
Itsas ertzean,1447
Beitu,1447
Muxuz muxu,1447
Argi txikia,1447
Igela,1447
Abandoko geltokian,1447
Kapitalismoak,1447
Laster laster,1447
Bagare,1447
Ez bedi galdu euskera,1447
Agur Euskalerriari,1447
Memorian,1447
Lurraren kantua,1447
Heriotz min,1447
Merezi ote,1447
Begira ondo begira,1447
Gorbeiako haizea,1447
Ama Lurra,1447
Jaungoikoa eta arbola,1447
Herria maitatzeko,1447
Egunen batez,1447
Hator hator,1447
Zu zeu ta ni,1447
Quiero ser,1448
Cinco rosas,1448
Lágrimas al viento,1448
Tiempo loco,1448
Merece la pena,1448
La luz de tus ojos,1448
Mira bien mira,1448
Luna de fuego,1448
Mi silencio,1448
Ama Lurra (Madre Tierra),1448
Gauak zaindutako arrosak,1449
Muxuz muxu,1449
Zuri so,1449
Gizon pribilegiatua,1449
Amesgaiztoa,1449
Argi txikia,1449
Zu joatean,1449
Billoxik,1449
Bizirik dirauten ametsak,1449
Benetan maite baduzu,1449
Nigan zaitudanean,1449
Gandiagak Bitorianori,1450
Nire isiltasun hau,1451
Memorian,1451
Merezi ote,1451
Santutxuko aldapan,1451
Heriotz min,1451
Aro eroa,1451
Sari bage,1451
Bagare,1451
Ama Lurra,1451
Pozik bizi nazala diñotsut,1451
Zu zeu ta ni,1451
Izan nahi nuke,1451
Laster,1451
Begira ondo begira,1451
Agur Larramendi,1451
Ortzean izar eder bat,1451
"Eguzkiaren ama, gabon gau",1453
Olentzaro,1453
Ederra sua gabonez,1453
Gabongo ilunabarra,1453
Izarra galdu zaigu,1453
Gabon haurtxoa,1453
"Entzun berri hau, anaiok",1453
Gabonak datozela ta,1453
Aleluia!,1453
"Hi, bertsolari",1453
Gabon dut anuntzio,1453
Oi Eguberri,1453
Olentzaro 2,1453
"Hator, hator",1453
Gitarra zahartxo bat,1454
Ez oraindikan ez!,1454
Jaungoikoa eta arbola,1454
Plaisir d'amour,1454
Nere izarra,1454
Ume eder bat,1454
Trapu zaharrak,1454
Bertsoak,1454
"Glu, glu, glu",1454
Zugana Manuela,1454
Gernikako Arbola,1454
Lurraren kantua,1454
Zibilak esan naute,1454
Amorez eria,1454
Oi nere zoragarria,1454
Agur Euskalerriari,1454
Obabatxoa,1454
Beltzarana,1454
Urretxuko semeei,1454
Agurra,1454
Ara nun diran,1454
Ez bedi galdu euskera,1454
Azken izua,1454
Requiem,1454
Egunen batez,1454
Bilbo euskaldun dezagun,1455
Beitu,1456
Kilin kalan,1456
Zu zeu ta ni,1456
Hitzen memorian,1456
Abandoko geltokian,1456
Itsas ertzean,1456
Izan zeu,1456
Euri tantta bat,1456
Bost minutuko bisita,1456
Merezi ote?,1457
Ene maitea,1457
Igela,1457
Begira ondo begira,1457
Ez zara aske,1457
Txiri txiri,1457
Kiki kokoroka,1457
Egunen batean,1457
Alea jacta est,1457
Heriotz min,1457
Urrunerantz zoaz (Pakitori),1458
Eraman ezazu,1459
Santutxuko aldapan,1459
Argi hura,1459
Lyli,1459
Neure barruan,1459
Argiñe,1459
Hasperen itun,1459
Lore loreño,1459
Akelarreak Bizkaian,1460
Ama lurra,1460
Eta gogoa,1460
Bake ahula,1460
Gizona giltz,1460
Herria maitatzeko,1460
Egunsentiari,1460
Sari gabe,1460
Iraultzailea,1460
Iraultzailea,1461
Kapitalismoak,1462
Kailean zehar,1462
Laster laster,1462
Egungo giropean,1462
Geu askatzaile,1462
Bidari,1462
Gogoa nun dugu,1462
Gure mutillak,1462
Bagare,1462
Neskamutilak,1463
Bederatzigarrena,1463
Etzait inporta,1463
Dracula Wedding,1463
Mamuaren jauregian,1464
Zonbidantza,1464
Yuri Garagin,1464
Marabunta,1464
Blue car,1465
(I) Wanna Say,1465
"Tx, tx, tx...",1465
Maitemintzen naiz,1465
David Attenborough,1465
Zure ateak,1465
