1274,Irun Lion Zion in Dub Vol. 1 (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/irun-lion-zion-in-dub-vol-1-askoren-artean,Reggaea,True,2007,413
1275,Euskal Herria Jamaika Clash,https://www.badok.eus/euskal-musika/fermin-muguruza/euskal-herria-jamaika-clash,Reggaea,False,2006,413
1276,Bass-que Culture,https://www.badok.eus/euskal-musika/fermin-muguruza/bass-que-culture,,False,2006,413
1277,Komunikazioa Tour,https://www.badok.eus/euskal-musika/fermin-muguruza/komunikazioa-tour,,False,2004,413
1278,Fermin Muguruza 99-04,https://www.badok.eus/euskal-musika/fermin-muguruza/fermin-muguruza-99-04,,False,2004,413
1279,Xomorroak (Bizitza lorontzian),https://www.badok.eus/euskal-musika/fermin-muguruza/xomorroak-bizitza-lorontzian,,False,2004,413
1280,Irungo AEK-ko beteranoak (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/irungo-aek-ko-beteranoak-askoren-artean-3,Herri kanta,True,2004,413
1281,Irun meets Bristol: komunikazioa,https://www.badok.eus/euskal-musika/fermin-muguruza/irun-meets-bristol-komunikazioa,,False,2003,413
1282,The Rockdeluxe Experience 30.10.2002 (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/the-rockdeluxe-experience-30-10-2002-askoren-artean,,True,2003,413
1283,Mano Negra illegal (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/mano-negra-illegal-askoren-artean-1,,True,2003,413
1284,In-komunikazioa,https://www.badok.eus/euskal-musika/fermin-muguruza/in-komunikazioa,"Rocka, Rapa, Reggaea",False,2002,413
1285,21 inéditos y exclusivos (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/21-ineditos-y-exclusivos-askoren-artean,,True,2002,413
1286,Big Beñat,https://www.badok.eus/euskal-musika/fermin-muguruza/big-benat,,False,2001,413
1287,Gaztetxeak martxan!! (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/gaztetxeak-martxan-askoren-artean-6,"Reggaea, Soula",True,2001,413
1288,FM 99.00 Dub Manifest,https://www.badok.eus/euskal-musika/fermin-muguruza/fm-99-00-dub-manifest,"Rocka, Rapa, Reggaea",False,2000,413
1289,Brigadistak Sound System,https://www.badok.eus/euskal-musika/fermin-muguruza/brigadistak-sound-system,"Rocka, Rapa, Reggaea",False,1999,413
1290,Erremixak,https://www.badok.eus/euskal-musika/fermin-muguruza/erremixak,,False,1999,413
1291,Amodiozko eta gorrotozko kantak (1984-1998),https://www.badok.eus/euskal-musika/fermin-muguruza/amodiozko-eta-gorrotozko-kantak-1984-1998,"Hardcorea, Rocka, Rapa",False,1998,413
1292,Ikastola berria eraik dezagun Zuberoan (Askoren artean),https://www.badok.eus/euskal-musika/fermin-muguruza/ikastola-berria-eraik-dezagun-zuberoan-askoren-artean-9,Reggaea,True,1997,413
1293,Ireki ateak,https://www.badok.eus/euskal-musika/fermin-muguruza-eta-dut/ireki-ateak-1,"Hardcorea, Rocka, Reggaea",False,1997,414
1294,Eroaleak,https://www.badok.eus/euskal-musika/fernalia/eroaleak,"Rocka, Elektronikoa, Industriala",False,2012,415
1295,Nire aitaren etxea defendituko dut,https://www.badok.eus/euskal-musika/fernando-unsain/nire-aitaren-etxea-defendituko-dut,Kantautorea,False,1976,416
1296,Polyhedron,https://www.badok.eus/euskal-musika/fetitxe/polyhedron,"Metala, Rocka",False,2018,417
1297,Distantzien artean,https://www.badok.eus/euskal-musika/fetitxe/distantzien-artean,Rocka,False,2016,417
1298,1983,https://www.badok.eus/euskal-musika/fetitxe/1983,"Metala, Rocka",False,2013,417
1299,"Aspalditik gatoz, urrutira goaz (Askoren artean)",https://www.badok.eus/euskal-musika/fiachras/aspalditik-gatoz-urrutira-goaz-askoren-artean-13,"Folk-rocka, Rocka",True,2017,418
1300,Amnesia eta argia,https://www.badok.eus/euskal-musika/fiachras/amnesia-eta-argia,Folk-rocka,False,2015,418
1301,Txapa Irratiak 30 urte,https://www.badok.eus/euskal-musika/fiachras/txapa-irratiak-30-urte,,True,2014,418
1302,Hiltzera goaz,https://www.badok.eus/euskal-musika/fiachras/hiltzera-goaz,Folk-rocka,False,2010,418
1303,Fiachras,https://www.badok.eus/euskal-musika/fiachras/fiachras,Folk-rocka,False,2008,418
1304,Zaurgarriari,https://www.badok.eus/euskal-musika/fits/zaurgarriari,Rocka,False,2019,419
1305,Maketa,https://www.badok.eus/euskal-musika/fits/maketa-4,Rocka,False,2001,419
1306,Nork bere bidea,https://www.badok.eus/euskal-musika/five-corners/nork-bere-bidea,Rocka,False,2014,420
1307,Aitzaki bahitzailea (SG-DG),https://www.badok.eus/euskal-musika/fizt-furiuz/aitzaki-bahitzailea-sg-dg,Metala,True,2022,421
1308,Dirdiraren oihua (SG-DG),https://www.badok.eus/euskal-musika/fizt-furiuz/dirdiraren-oihua-sg-dg,Metala,True,2022,421
1309,Saien erreinua (SG-DG),https://www.badok.eus/euskal-musika/fizt-furiuz/saien-erreinua-sg-dg,Metala,True,2022,421
1310,Bizi adierazpenaren mendekua (SG-DG),https://www.badok.eus/euskal-musika/fizt-furiuz/bizi-adierazpenaren-mendekua-sg-dg,"Metala, Thrasha",True,2021,421
1311,"Gure Irratia, zure rokanrrola (Askoren artean)",https://www.badok.eus/euskal-musika/fjord/gure-irratia-zure-rokanrrola-askoren-artean-9,Rocka,True,2005,422
1312,Fjord,https://www.badok.eus/euskal-musika/fjord/fjord,Rocka,False,2004,422
1313,FlakUtt,https://www.badok.eus/euskal-musika/flakutt/flakutt,"Folka, Elektronikoa",False,2009,423
1314,Flash,https://www.badok.eus/euskal-musika/flash/flash,Punka,False,2022,424
1315,Raus von hier (SG-DG),https://www.badok.eus/euskal-musika/floxbin/raus-von-hier-sg-dg,Metala,True,2021,425
1316,Hil arte bizi,https://www.badok.eus/euskal-musika/floxbin/hil-arte-bizi,Metala,False,2019,425
1317,Ak!,https://www.badok.eus/euskal-musika/floxbin/ak,Metala,False,2016,425
1318,Gaztaroko erokeria bat baino gehiago,https://www.badok.eus/euskal-musika/fly-shit/gaztaroko-erokeria-bat-baino-gehiago,Hardcorea,False,2019,426
1319,"20 urte bira, zuzenean",https://www.badok.eus/euskal-musika/fly-shit/20-urte-bira-zuzenean,Hardcorea,False,2017,426
1320,Barneko ahotsaren bila,https://www.badok.eus/euskal-musika/fly-shit/barneko-ahotsaren-bila,Hardcorea,False,2014,426
1321,1996tik bidetxurrian,https://www.badok.eus/euskal-musika/fly-shit/1996tik-bidetxurrian,Hardcorea,False,2011,426
1322,Arnas bakoitzeko ernetzen!!,https://www.badok.eus/euskal-musika/fly-shit/arnas-bakoitzeko-ernetzen,Hardcorea,False,2010,426
1323,Bizitza... baina nola bizi?,https://www.badok.eus/euskal-musika/fly-shit/bizitza-baina-nola-bizi,Hardcorea,False,2006,426
1324,Fly Shit,https://www.badok.eus/euskal-musika/fly-shit/fly-shit,Hardcorea,False,2001,426
1325,Hamaika entzuteko!,https://www.badok.eus/euskal-musika/folketan/hamaika-entzuteko,Folka,False,2017,427
1326,Now or never,https://www.badok.eus/euskal-musika/four-friends/now-or-never,Jazza,False,2014,428
1327,Haruntzago,https://www.badok.eus/euskal-musika/four-friends/haruntzago,"Jazza, Popa",False,2008,428
1328,Dzanga,https://www.badok.eus/euskal-musika/four-friends/dzanga,Jazza,False,2006,428
1329,Bilbop,https://www.badok.eus/euskal-musika/four-friends/bilbop,"Bluesa, Jazza",False,2003,428
1330,Gauzak live,https://www.badok.eus/euskal-musika/fran-lasuen/gauzak-live,"Folka, Herri kanta",False,2016,429
1331,Denborak,https://www.badok.eus/euskal-musika/fran-lasuen/denborak,Folka,False,2005,429
1332,Eguenetako kantuak,https://www.badok.eus/euskal-musika/fran-lasuen/eguenetako-kantuak,Folka,False,2001,429
1333,Fran Lasuen & Eskuadra Zarra,https://www.badok.eus/euskal-musika/fran-lasuen/fran-lasuen-eskuadra-zarra,Folka,False,1996,429
1334,Ezerezko herria,https://www.badok.eus/euskal-musika/frikun/ezerezko-herria,Afrobeata,False,2022,430
1335,Mundu faltsu huntan,https://www.badok.eus/euskal-musika/frikun/mundu-faltsu-huntan,"Reggaea, Afrobeata",True,2017,430
1336,Frikun,https://www.badok.eus/euskal-musika/frikun/frikun,"Rocka, Reggaea",False,2016,430
1337,Labanak,https://www.badok.eus/euskal-musika/fufu/labanak-1,Post-hardcorea,False,2022,431
1338,Eskuak,https://www.badok.eus/euskal-musika/fufu/eskuak,"Post-hardcorea, Rocka",False,2021,431
1339,Lerdea,https://www.badok.eus/euskal-musika/fufu/lerdea,"Post-hardcorea, Rocka",False,2020,431
1340,Fumut,https://www.badok.eus/euskal-musika/fumut/fumut,"Hardcorea, Rocka",False,2016,432
1341,Fundiziyue,https://www.badok.eus/euskal-musika/fundiziyue/fundiziyue,Pop-rocka,False,2000,433
1342,Fusible,https://www.badok.eus/euskal-musika/fusible/fusible,Rocka,False,2019,434
1343,EP#1,https://www.badok.eus/euskal-musika/fusible/ep1,"Punka, Rocka",False,2017,434
1344,EP#2,https://www.badok.eus/euskal-musika/fusible/ep2,"Punka, Rocka",False,2017,434
1345,Ez dauko bixirik,https://www.badok.eus/euskal-musika/g-a-z-limbo/ez-dauko-bixirik,"Rapa, Elektronikoa",False,2021,435
1346,Limboys,https://www.badok.eus/euskal-musika/g-a-z-limbo/limboys,"Rapa, Elektronikoa",False,2020,435
1347,19/7,https://www.badok.eus/euskal-musika/g-a-z-limbo/197,"Rapa, Elektronikoa",False,2020,435
1348,G.A.A.Z,https://www.badok.eus/euskal-musika/g-a-z-limbo/g-a-a-z,"Rapa, Elektronikoa",False,2020,435
1349,Hartu eta emon edo emon eta hartubez?,https://www.badok.eus/euskal-musika/g-a-z-limbo/hartu-eta-emon-edo-emon-eta-hartubez,Rapa,False,2020,435
1350,Deathorkizuna,https://www.badok.eus/euskal-musika/g-a-z-limbo/deathorkizuna,"Rapa, Elektronikoa",False,2020,435
1351,Buruaz beste,https://www.badok.eus/euskal-musika/g-a-z-limbo/buruaz-beste,Rapa,False,2019,435
1352,Hazi,https://www.badok.eus/euskal-musika/gabezia/hazi,Metala,False,2019,436
1353,Orain,https://www.badok.eus/euskal-musika/gabezia/orain-1,Metala,False,2015,436
1354,Bilanx,https://www.badok.eus/euskal-musika/gabezia/bilanx,Metala,False,2014,436
1355,Gizakia etsai,https://www.badok.eus/euskal-musika/gabezia/gizakia-etsai,Metala,False,2013,436
1356,Cover dose,https://www.badok.eus/euskal-musika/gadafiste-brothers-sisters/cover-dose,"Punka, Rocka",False,2016,437
1357,Saif al irati,https://www.badok.eus/euskal-musika/gadafiste-brothers-sisters/saif-al-irati,Punka,False,2016,437
1358,Gaizkiñe,https://www.badok.eus/euskal-musika/gaizkine/gaizkine,Hardcorea,False,2004,438
1359,Baso beltz hartan (SG-DG),https://www.badok.eus/euskal-musika/galazota/baso-beltz-hartan-sg-dg,Punk-rocka,True,2022,439
1360,Oroimenak (SG-DG),https://www.badok.eus/euskal-musika/galazota/oroimenak-sg-dg,Punk-rocka,True,2022,439
1361,Eizu kiñu (SG-DG),https://www.badok.eus/euskal-musika/galazota/eizu-kinu-sg-dg,Punk-rocka,True,2022,439
1362,Etxera! (SG-DG),https://www.badok.eus/euskal-musika/galazota/etxera-sg-dg,Punk-rocka,True,2021,439
1363,Amorrua (SG-DG),https://www.badok.eus/euskal-musika/galazota/amorrua-sg-dg,Punk-rocka,True,2021,439
1364,Haziak,https://www.badok.eus/euskal-musika/galea/haziak-1,"Hard-rocka, Metala",False,2019,440
1365,Garunaren itzalean,https://www.badok.eus/euskal-musika/galtzagorriak/garunaren-itzalean,Ska,False,2021,441
1366,Eguntto batez,https://www.badok.eus/euskal-musika/ganbara/eguntto-batez,Folka,False,2011,442
1367,Itsas zabalean,https://www.badok.eus/euskal-musika/ganbara/itsas-zabalean,Folka,False,1995,442
1368,Buhamien balleta,https://www.badok.eus/euskal-musika/ganbara/buhamien-balleta,Folka,False,1992,442
1369,Ganbara(tik),https://www.badok.eus/euskal-musika/ganbara/ganbaratik,Folka,False,1989,442
1370,Harat honat,https://www.badok.eus/euskal-musika/ganbara/harat-honat,Folka,False,1987,442
1371,Banan-banan,https://www.badok.eus/euskal-musika/ganbara/banan-banan,Folka,False,1985,442
1372,Behin batean,https://www.badok.eus/euskal-musika/ganbara/behin-batean,Folka,False,1982,442
1373,Maite eta gorroto,https://www.badok.eus/euskal-musika/ganorabakuek/maite-eta-gorroto,"Folk-rocka, Countrya",False,2019,443
1374,Garaje Drama,https://www.badok.eus/euskal-musika/garaje-drama/garaje-drama,Hard-rocka,False,2022,444
1375,Irauten,https://www.badok.eus/euskal-musika/garazi-gorostiaga/irauten-1,Elektronikoa,False,2017,445
1376,Desjabetze itogarriak,https://www.badok.eus/euskal-musika/gargara/desjabetze-itogarriak,"Elektronikoa, Esperimentala",True,2019,446
1377,Zuzenean 2022,https://www.badok.eus/euskal-musika/gari/zuzenean-2022,Rocka,False,2022,447
1378,Zerua & gaua,https://www.badok.eus/euskal-musika/gari/zerua-gaua,Popa,False,2021,447
1379,Beste denbora batean,https://www.badok.eus/euskal-musika/gari/beste-denbora-batean,Pop-rocka,False,2018,447
1380,Estutu,https://www.badok.eus/euskal-musika/gari/estutu,Rocka,False,2016,447
1381,"Lou Reed, mila esker (Askoren artean)",https://www.badok.eus/euskal-musika/gari/lou-reed-mila-esker-askoren-artean-6,Rocka,True,2014,447
1382,Ez da amaiera. Live Analogic Recording / Elkar Studio Sessions,https://www.badok.eus/euskal-musika/gari/ez-da-amaiera-live-analogic-recording-elkar-studio-sessions,Pop-rocka,False,2013,447
1383,Hala Bedi irratia 30 urte kolpez kolpe! (Askoren artean),https://www.badok.eus/euskal-musika/gari/hala-bedi-irratia-30-urte-kolpez-kolpe-askoren-artean-7,Rocka,True,2013,447
1384,Ez da amaiera,https://www.badok.eus/euskal-musika/gari/ez-da-amaiera,"Pop-rocka, Rocka",False,2013,447
1385,16 lore (1984-2009),https://www.badok.eus/euskal-musika/gari/16-lore-1984-2009,Rocka,False,2009,447
1386,Gainsbourg gainbegiratuz (Askoren artean),https://www.badok.eus/euskal-musika/gari/gainsbourg-gainbegiratuz-askoren-artean-3,Popa,True,2008,447
1387,Esperantzara kondenatua,https://www.badok.eus/euskal-musika/gari/esperantzara-kondenatua,"Pop-rocka, Rocka",False,2007,447
1388,Ehungarrenean hamaika. Lauaxeta 2005 (Askoren artean),https://www.badok.eus/euskal-musika/gari/ehungarrenean-hamaika-lauaxeta-2005-askoren-artean-7,"Herri kanta, Popa, Rocka",True,2005,447
1389,0-tik,https://www.badok.eus/euskal-musika/gari/0-tik,Rocka,False,2004,447
1390,Gari ta Otoitz Gure Alde zuzenean,https://www.badok.eus/euskal-musika/gari/gari-ta-otoitz-gure-alde-zuzenean,,False,2002,447
1391,Eguzki berritan zaude,https://www.badok.eus/euskal-musika/gari/eguzki-berritan-zaude,Rocka,False,1997,447
1392,Gari,https://www.badok.eus/euskal-musika/gari/gari,Rocka,False,1995,447
1393,Adrenalinaren zain,https://www.badok.eus/euskal-musika/garilak-26/adrenalinaren-zain,Plaza,False,2016,448
1394,Marea morea,https://www.badok.eus/euskal-musika/garoa/marea-morea,Pop-rocka,False,2019,449
1395,Garraio,https://www.badok.eus/euskal-musika/garraio/garraio,Rocka,False,2022,450
1396,EH distopikala,https://www.badok.eus/euskal-musika/gatibu/eh-distopikala,Rocka,False,2022,451
1397,Musikak salbatuko gaitu,https://www.badok.eus/euskal-musika/gatibu/musikak-salbatuko-gaitu,Rocka,False,2020,451
1398,Azken indioak,https://www.badok.eus/euskal-musika/gatibu/azken-indioak,Rocka,False,2018,451
1399,"Aske maitte, aske bizi",https://www.badok.eus/euskal-musika/gatibu/aske-maitte-aske-bizi,Rocka,False,2016,451
1400,Euritan dantzan,https://www.badok.eus/euskal-musika/gatibu/euritan-dantzan,Rocka,False,2014,451
1401,Zazpi kantoietan,https://www.badok.eus/euskal-musika/gatibu/zazpi-kantoietan,Rocka,False,2012,451
1402,Zuzenean bizitzeko gogoa,https://www.badok.eus/euskal-musika/gatibu/zuzenean-bizitzeko-gogoa,Rocka,False,2010,451
1403,"Laino guztien gainetik, sasi guztien azpitik",https://www.badok.eus/euskal-musika/gatibu/laino-guztien-gainetik-sasi-guztien-azpitik,Rocka,False,2008,451
1404,Disko infernu,https://www.badok.eus/euskal-musika/gatibu/disko-infernu,Rocka,False,2005,451
1405,Zoramena,https://www.badok.eus/euskal-musika/gatibu/zoramena,Rocka,False,2002,451
1406,A,https://www.badok.eus/euskal-musika/gatom/a,Reggaea,False,2022,452
1407,Ertzetan (SG-DG),https://www.badok.eus/euskal-musika/gatom/ertzetan-sg-dg,Rapa,True,2021,452
1408,Bass Country,https://www.badok.eus/euskal-musika/gatom/bass-country,Reggaea,False,2021,452
1409,Lana (SG-DG),https://www.badok.eus/euskal-musika/gatom/lana-sg-dg,Rapa,True,2021,452
1410,Non gauz,https://www.badok.eus/euskal-musika/gatom/non-gauz,"Rapa, Reggaea",True,2020,452
1411,Euskalskillz,https://www.badok.eus/euskal-musika/gatom/euskalskillz,Reggaea,False,2019,452
1412,Kostako Vibes - Binomio,https://www.badok.eus/euskal-musika/gatom/kostako-vibes-binomio,"Rapa, Reggaea",False,2018,452
1413,Bueltan gatoz,https://www.badok.eus/euskal-musika/gatom/bueltan-gatoz,"Rapa, Reggaea",False,2018,452
1414,Kostako vibes,https://www.badok.eus/euskal-musika/gatom/kostako-vibes,Rapa,False,2016,452
1415,"Esnea hil, gazta tiro pum!",https://www.badok.eus/euskal-musika/gatom/esnea-hil-gazta-tiro-pum,Rapa,False,2015,452
1416,Zertan sinetsi,https://www.badok.eus/euskal-musika/gatz/zertan-sinetsi,Punk-rocka,False,2019,453
1417,Ez dut nahi,https://www.badok.eus/euskal-musika/gatz/ez-dut-nahi,"Punk-rocka, Rock&rolla",False,2016,453
1418,Bat,https://www.badok.eus/euskal-musika/gaua-project/bat,"Popa, Elektronikoa",False,2010,454
1419,Gaur,https://www.badok.eus/euskal-musika/gaur/gaur-gaur,Jazza,False,2021,455
1420,II,https://www.badok.eus/euskal-musika/gaur-ez/II-5,Rocka,False,2017,456
1421,Gaur Ez,https://www.badok.eus/euskal-musika/gaur-ez/gaur-ez,"Metala, Rocka",False,2012,456
1422,Géra,https://www.badok.eus/euskal-musika/gera/gera,Rocka,False,2021,457
1423,Etorkizunaren bila,https://www.badok.eus/euskal-musika/gernika/etorkizunaren-bila,"Folk-rocka, Folk-popa",False,1978,458
1424,Gernika,https://www.badok.eus/euskal-musika/gernika/gernika,Folk-rocka,False,1977,458
1425,arin nira,https://www.badok.eus/euskal-musika/ghau/arin-nira,Popa,False,2023,459
1426,Nora(ez)eroso,https://www.badok.eus/euskal-musika/ghau/noraezeroso,Popa,False,2022,459
1427,Hamaika,https://www.badok.eus/euskal-musika/giante/hamaika,Post-hardcorea,False,2021,460
1428,Egin albora,https://www.badok.eus/euskal-musika/gilda/egin-albora,,False,2022,461
1429,Ginger,https://www.badok.eus/euskal-musika/ginger/ginger,Rocka,False,2022,462
1430,"Aspalditik gatoz, urrutira goaz (Askoren artean)",https://www.badok.eus/euskal-musika/glaukoma/aspalditik-gatoz-urrutira-goaz-askoren-artean,"Rapa, Reggaea",True,2017,463
1431,Kalima,https://www.badok.eus/euskal-musika/glaukoma/kalima,"Rapa, Reggaea",False,2017,463
1432,Sua zaintzen,https://www.badok.eus/euskal-musika/glaukoma/sua-zaintzen,Reggaea,False,2015,463
1433,Vol. 2,https://www.badok.eus/euskal-musika/glaukoma/vol-2,"Rapa, Reggaea",False,2013,463
1434,Vol. 1,https://www.badok.eus/euskal-musika/glaukoma/vol-1,"Rapa, Reggaea",False,2012,463
1435,Erraietatik,https://www.badok.eus/euskal-musika/goienetxe-anaiak/erraietatik,Rapa,True,2017,464
1436,Lekuz estu,https://www.badok.eus/euskal-musika/goienetxe-anaiak/lekuz-estu,"Rapa, Elektronikoa",False,2014,464
1437,Anaia Nagusia,https://www.badok.eus/euskal-musika/goienetxe-anaiak/anaia-nagusia,Rapa,False,2012,464
1438,Heriotz artio,https://www.badok.eus/euskal-musika/goienetxe-anaiak/heriotz-artio,Rapa,False,2010,464
1439,Goliath,https://www.badok.eus/euskal-musika/goliath/goliath,"Folka, Post-rocka",False,2016,465
1440,Neugan bizi gabe biziz (San Joan Gurutzekoren poema musikatuak),https://www.badok.eus/euskal-musika/gontzal-mendibil/neugan-bizi-gabe-biziz-san-joan-gurutzekoren-poema-musikatuak,Kantautorea,False,2021,466
1441,Biok,https://www.badok.eus/euskal-musika/gontzal-mendibil/biok,Kantautorea,False,2019,466
1442,Gau magikoa,https://www.badok.eus/euskal-musika/gontzal-mendibil/gau-magikoa,Herri kanta,False,2018,466
1443,Nire bihotzak zure begiak ditu,https://www.badok.eus/euskal-musika/gontzal-mendibil/nire-bihotzak-zure-begiak-ditu,Kantautorea,False,2014,466
1444,Neure txiki polita. Gorbeialdeko kantuak oroituz,https://www.badok.eus/euskal-musika/gontzal-mendibil/neure-txiki-polita-gorbeialdeko-kantuak-oroituz,"Herri kanta, Kantautorea",False,2011,466
1445,"Arrupe, nire isiltasun hau-Arrupe, mi silencio",https://www.badok.eus/euskal-musika/gontzal-mendibil/arrupe-nire-isiltasun-hau-arrupe-mi-silencio,"Herri kanta, Kantautorea",False,2007,466
1446,"Zuri so, zuzenean",https://www.badok.eus/euskal-musika/gontzal-mendibil/zuri-so-zuzenean,Kantautorea,False,2005,466
1447,30 urte,https://www.badok.eus/euskal-musika/gontzal-mendibil/30-urte,"Herri kanta, Kantautorea",False,2005,466
1448,Lágrimas al viento,https://www.badok.eus/euskal-musika/gontzal-mendibil/lagrimas-al-viento,Kantautorea,False,2004,466
1449,Zuri so,https://www.badok.eus/euskal-musika/gontzal-mendibil/zuri-so,Kantautorea,False,2004,466
1450,Elorri loratua. Bitoriano Gandiagari (Askoren artean),https://www.badok.eus/euskal-musika/gontzal-mendibil/elorri-loratua-bitoriano-gandiagari-askoren-artean,,True,2003,466
1451,Memorian,https://www.badok.eus/euskal-musika/gontzal-mendibil/memorian,Kantautorea,False,2001,466
1452,Iparragirre hegalaria,https://www.badok.eus/euskal-musika/gontzal-mendibil/iparragirre-hegalaria-1,Herri kanta,False,1995,466
1453,Olentzaro,https://www.badok.eus/euskal-musika/gontzal-mendibil/olentzaro,Herri kanta,False,1993,466
1454,Iparragirre hegalaria,https://www.badok.eus/euskal-musika/gontzal-mendibil/iparragirre-hegalaria,Herri kanta,False,1992,466
1455,Bilbo euskaldun dezagun (Askoren artean),https://www.badok.eus/euskal-musika/gontzal-mendibil/bilbo-euskaldun-dezagun-askoren-artean,,True,1991,466
1456,Zu zeu,https://www.badok.eus/euskal-musika/gontzal-mendibil/zu-zeu,Kantautorea,False,1990,466
1457,Egunen batean,https://www.badok.eus/euskal-musika/gontzal-mendibil/egunen-batean,Kantautorea,False,1988,466
1458,Euskadi Internazionalista (Askoren artean),https://www.badok.eus/euskal-musika/gontzal-mendibil/euskadi-internazionalista-askoren-artean,,True,1987,466
1459,Hasperen itun,https://www.badok.eus/euskal-musika/gontzal-mendibil/hasperen-itun,Kantautorea,False,1983,466
1460,Argitze garaian egunsentiari agur,https://www.badok.eus/euskal-musika/gontzal-mendibil/argitze-garaian-egunsentiari-agur,Kantautorea,False,1978,466
1461,Bai Euskarari (Askoren artean),https://www.badok.eus/euskal-musika/gontzal-mendibil/bai-euskarari-askoren-artean-6,,True,1978,466
1462,Zaurietatik dario,https://www.badok.eus/euskal-musika/gontzal-mendibil/zaurietatik-dario,Kantautorea,False,1976,466
1463,Jaiki & Shake,https://www.badok.eus/euskal-musika/gora-gora-kids/jaiki-shake,Rock&rolla,False,2015,467
1464,Horror Songs,https://www.badok.eus/euskal-musika/gora-gora-kids/horror-songs,Rock&rolla,False,2012,467
1465,"Uaouh, miau & yeah!...",https://www.badok.eus/euskal-musika/gora-gora-kids/uaouh-miau-yeah,Rock&rolla,False,2010,467
1466,Mirailak - Gure arteko begirada zeharkakoak (Askoren artean),https://www.badok.eus/euskal-musika/gora-japon/mirailak-gure-arteko-begirada-zeharkakoak-gorajapon-askoren-artean,Rocka,True,2017,468
1467,i/g,https://www.badok.eus/euskal-musika/gora-japon/gora-japon-1,Esperimentala,False,2013,468
1468,Txinaurriak. Mikel Laboari ikasitako kantuak (Askoren artean),https://www.badok.eus/euskal-musika/gora-japon/txinaurriak-mikel-laboari-ikasitako-kantuak-askoren-artean-13,Esperimentala,True,2010,468
1469,Gora Japon,https://www.badok.eus/euskal-musika/gora-japon/gora-japon,Esperimentala,False,2008,468
1470,Gorka Gaztanbide & Txikizio Kuadrilla,https://www.badok.eus/euskal-musika/gorka-gaztanbide-txikizio-kuadrilla/gorka-gaztanbide-txikizio-kuadrilla,"Jazza, Popa, Rocka, Soula",False,2021,469
1471,Ez dugu etsiko. Antologia,https://www.badok.eus/euskal-musika/gorka-knorr/ez-dugu-etsiko-antologia,Kantautorea,False,2012,470
1472,Duets (Askoren artean),https://www.badok.eus/euskal-musika/gorka-knorr/duets-askoren-artean,Herri kanta,True,2007,470
1473,Homenatge a Lluís Llach. Si véns amb mi (Askoren artean),https://www.badok.eus/euskal-musika/gorka-knorr/homenatge-a-lluis-llach-si-vens-amb-mi-askoren-artean,Herri kanta,True,2007,470
1474,Arimaren zubiak ,https://www.badok.eus/euskal-musika/gorka-knorr/arimaren-zubiak,,False,2005,470
1475,Gogoaren taupadak,https://www.badok.eus/euskal-musika/gorka-knorr/gogoaren-taupadak,,False,2000,470
1476,Hegaldia ,https://www.badok.eus/euskal-musika/gorka-knorr/hegaldia,,False,1985,470
1477,Iparragirre. Zure oroiz (Askoren artean),https://www.badok.eus/euskal-musika/gorka-knorr/iparragirre-zure-oroiz-askoren-artean-8,Herri kanta,True,1981,470
1478,Gutunak,https://www.badok.eus/euskal-musika/gorka-knorr/gutunak,Kantautorea,False,1980,470
1479,Herri bat gara,https://www.badok.eus/euskal-musika/gorka-knorr/herri-bat-gara,Kantautorea,False,1978,470
1480,Bai Euskarari (Askoren artean),https://www.badok.eus/euskal-musika/gorka-knorr/bai-euskarari-askoren-artean-5,,True,1978,470
1481,Txalaparta,https://www.badok.eus/euskal-musika/gorka-knorr/txalaparta-3,Herri kanta,False,1976,470
1482,Nik nahi dudana,https://www.badok.eus/euskal-musika/gorka-knorr/nik-nahi-dudana,"Herri kanta, Kantautorea",False,1975,470
1483,Araba kantari,https://www.badok.eus/euskal-musika/gorka-knorr/araba-kantari,"Herri kanta, Kantautorea",False,1974,470
1484,Azken hatza,https://www.badok.eus/euskal-musika/gorka-robles/azken-hatza,Pop-rocka,False,2018,471
1485,Gorka Sarriegi,https://www.badok.eus/euskal-musika/gorka-sarriegi/gorka-sarriegi,Pop-rocka,False,2000,472
1486,Arnasa,https://www.badok.eus/euskal-musika/gorka-suaia-eta-markes-iraizoz/arnasa,"Rapa, Reggaea",False,2017,473
1487,Gorkhiru,https://www.badok.eus/euskal-musika/gorkhiru/gorkhiru,"Jazza, Soula",False,2004,474
1488,Briofito,https://www.badok.eus/euskal-musika/goroldio/briofito,"Punk-rocka, Rocka",False,2022,475
1489,Jaio.Dirua.Hil,https://www.badok.eus/euskal-musika/gorpuzkingz/jaio-dirua-hil,Rapa,False,2020,476
1490,Hondarribiagra,https://www.badok.eus/euskal-musika/gorpuzkingz/hondarribiagra,Rapa,False,2019,476
1491,Mixtape bat,https://www.badok.eus/euskal-musika/gorpuzkingz/mixtape-bat,Rapa,False,2018,476
1492,Zuen gainean,https://www.badok.eus/euskal-musika/gorribaltz/zuen-gainean,"Punka, Industriala, Post-punka",False,2019,477
